"account_status","User ID"
churn risk,1873
churn risk,1874
churn risk,1875
churn risk,1876
churn risk,1877
churn risk,1878
churn risk,1879
churn risk,1880
churn risk,1881
churn risk,1882
churn risk,1883
churn risk,1884
churn risk,1885
churn risk,1886
churn risk,1887
churn risk,1888
churn risk,1889
churn risk,1890
churn risk,1891
churn risk,1892
churn risk,1893
churn risk,1894
churn risk,1895
churn risk,1896
churn risk,1897
churn risk,1898
churn risk,1899
churn risk,1900
churn risk,1901
churn risk,1902
churn risk,1903
churn risk,1904
churn risk,1905
churn risk,1906
churn risk,1907
churn risk,1908
churn risk,1909
churn risk,1910
churn risk,1911
churn risk,1912
churn risk,1913
churn risk,1914
churn risk,1915
churn risk,1916
churn risk,1917
churn risk,1918
churn risk,1919
churn risk,1920
churn risk,1921
churn risk,1922
churn risk,1923
churn risk,1924
churn risk,1925
churn risk,1926
churn risk,1927
churn risk,1928
churn risk,1929
churn risk,1930
churn risk,1931
churn risk,1932
churn risk,1933
churn risk,1934
churn risk,1935
churn risk,1936
churn risk,1937
churn risk,1938
churn risk,1939
churn risk,1940
churn risk,1941
churn risk,1942
churn risk,1943
churn risk,1944
churn risk,1945
churn risk,1946
churn risk,1947
churn risk,1948
churn risk,1949
churn risk,1950
churn risk,1951
churn risk,1952
churn risk,1953
churn risk,1954
churn risk,1955
churn risk,1956
churn risk,1957
churn risk,1958
churn risk,1959
churn risk,1960
churn risk,1961
churn risk,1962
churn risk,1963
churn risk,1964
churn risk,1965
churn risk,1966
churn risk,1967
churn risk,1968
churn risk,1969
churn risk,1970
churn risk,1971
churn risk,1972
churn risk,1973
churn risk,1974
churn risk,1975
churn risk,1976
churn risk,1977
churn risk,1978
churn risk,1979
churn risk,1980
churn risk,1981
churn risk,1982
churn risk,1983
churn risk,1984
churn risk,1985
churn risk,1986
churn risk,1987
churn risk,1988
churn risk,1989
churn risk,1990
churn risk,1991
churn risk,1992
churn risk,1993
churn risk,1994
churn risk,1995
churn risk,1996
churn risk,1997
churn risk,1998
churn risk,1999
churn risk,2000
churn risk,2001
churn risk,2002
churn risk,2003
churn risk,2004
churn risk,2005
churn risk,2006
churn risk,2007
churn risk,2008
churn risk,2009
churn risk,2010
churn risk,2011
churn risk,2012
churn risk,2013
churn risk,2014
churn risk,2015
churn risk,2016
churn risk,2017
churn risk,2018
churn risk,2019
churn risk,2020
churn risk,2021
churn risk,2022
churn risk,2023
churn risk,2024
churn risk,2025
churn risk,2026
churn risk,2027
churn risk,2028
churn risk,2029
churn risk,2030
churn risk,2031
churn risk,2032
churn risk,2033
churn risk,2034
churn risk,2035
churn risk,2036
churn risk,2037
churn risk,2038
churn risk,2039
churn risk,2040
churn risk,2041
churn risk,2042
churn risk,2043
churn risk,2044
churn risk,2045
churn risk,2046
churn risk,2047
churn risk,2048
churn risk,2049
churn risk,2050
churn risk,2051
churn risk,2052
churn risk,2053
churn risk,2054
churn risk,2055
churn risk,2056
churn risk,2057
churn risk,2058
churn risk,2059
churn risk,2060
churn risk,2061
churn risk,2062
churn risk,2063
churn risk,2064
churn risk,2065
churn risk,2066
churn risk,2067
churn risk,2068
churn risk,2069
churn risk,2070
churn risk,2071
churn risk,2072
churn risk,2073
churn risk,2074
churn risk,2075
churn risk,2076
churn risk,2077
churn risk,2078
churn risk,2079
churn risk,2080
churn risk,2081
churn risk,2082
churn risk,2083
churn risk,2084
churn risk,2085
churn risk,2086
churn risk,2087
churn risk,2088
churn risk,2089
churn risk,2090
churn risk,2091
churn risk,2092
churn risk,2093
churn risk,2094
churn risk,2095
churn risk,2096
churn risk,2097
churn risk,2098
churn risk,2099
churn risk,2100
churn risk,2101
churn risk,2102
churn risk,2103
churn risk,2104
churn risk,2105
churn risk,2106
churn risk,2107
churn risk,2108
churn risk,2109
churn risk,2110
churn risk,2111
churn risk,2112
churn risk,2113
churn risk,2114
churn risk,2115
churn risk,2116
churn risk,2117
churn risk,2118
churn risk,2119
churn risk,2120
churn risk,2121
churn risk,2122
churn risk,2123
churn risk,2124
churn risk,2125
churn risk,2126
churn risk,2127
churn risk,2128
churn risk,2129
churn risk,2130
churn risk,2131
churn risk,2132
churn risk,2133
churn risk,2134
churn risk,2135
churn risk,2136
churn risk,2137
churn risk,2138
churn risk,2139
churn risk,2140
churn risk,2141
churn risk,2142
churn risk,2143
churn risk,2144
churn risk,2145
churn risk,2146
churn risk,2147
churn risk,2148
churn risk,2149
churn risk,2150
churn risk,2151
churn risk,2152
churn risk,2153
churn risk,2154
churn risk,2155
churn risk,2156
churn risk,2157
churn risk,2158
churn risk,2159
churn risk,2160
churn risk,2161
churn risk,2162
churn risk,2163
churn risk,2164
churn risk,2165
churn risk,2166
churn risk,2167
churn risk,2168
churn risk,2169
churn risk,2170
churn risk,2171
churn risk,2172
churn risk,2173
churn risk,2174
churn risk,2175
churn risk,2176
churn risk,2177
churn risk,2178
churn risk,2179
churn risk,2180
churn risk,2181
churn risk,2182
churn risk,2183
churn risk,2184
churn risk,2185
churn risk,2186
churn risk,2187
churn risk,2188
churn risk,2189
churn risk,2190
churn risk,2191
churn risk,2192
churn risk,2193
churn risk,2194
churn risk,2195
churn risk,2196
churn risk,2197
churn risk,2198
churn risk,2199
churn risk,2200
churn risk,2201
churn risk,2202
churn risk,2203
churn risk,2204
churn risk,2205
churn risk,2206
churn risk,2207
churn risk,2208
churn risk,2209
churn risk,2210
churn risk,2211
churn risk,2212
churn risk,2213
churn risk,2214
churn risk,2215
churn risk,2216
churn risk,2217
churn risk,2218
churn risk,2219
churn risk,2220
churn risk,2221
churn risk,2222
churn risk,2223
churn risk,2224
churn risk,2225
churn risk,2226
churn risk,2227
churn risk,2228
churn risk,2229
churn risk,2230
churn risk,2231
churn risk,2232
churn risk,2233
churn risk,2234
churn risk,2235
churn risk,2236
churn risk,2237
churn risk,2238
churn risk,2239
churn risk,2240
churn risk,2241
churn risk,2242
churn risk,2243
churn risk,2244
churn risk,2245
churn risk,2246
churn risk,2247
churn risk,2248
churn risk,2249
churn risk,2250
churn risk,2251
churn risk,2252
churn risk,2253
churn risk,2254
churn risk,2255
churn risk,2256
churn risk,2257
churn risk,2258
churn risk,2259
churn risk,2260
churn risk,2261
churn risk,2262
churn risk,2263
churn risk,2264
churn risk,2265
churn risk,2266
churn risk,2267
churn risk,2268
churn risk,2269
churn risk,2270
churn risk,2271
churn risk,2272
churn risk,2273
churn risk,2274
churn risk,2275
churn risk,2276
churn risk,2277
churn risk,2278
churn risk,2279
churn risk,2280
churn risk,2281
churn risk,2282
churn risk,2283
churn risk,2284
churn risk,2285
churn risk,2286
churn risk,2287
churn risk,2288
churn risk,2289
churn risk,2290
churn risk,2291
churn risk,2292
churn risk,2293
churn risk,2294
churn risk,2295
churn risk,2296
churn risk,2297
churn risk,2298
churn risk,2299
churn risk,2300
churn risk,2301
churn risk,2302
churn risk,2303
churn risk,2304
churn risk,2305
churn risk,2306
churn risk,2307
churn risk,2308
churn risk,2309
churn risk,2310
churn risk,2311
churn risk,2312
churn risk,2313
churn risk,2314
churn risk,2315
churn risk,2316
churn risk,2317
churn risk,2318
churn risk,2319
churn risk,2320
churn risk,2321
churn risk,2322
churn risk,2323
churn risk,2324
churn risk,2325
churn risk,2326
churn risk,2327
churn risk,2328
churn risk,2329
churn risk,2330
churn risk,2331
churn risk,2332
churn risk,2333
churn risk,2334
churn risk,2335
churn risk,2336
churn risk,2337
churn risk,2338
churn risk,2339
churn risk,2340
churn risk,2341
churn risk,2342
churn risk,2343
churn risk,2344
churn risk,2345
churn risk,2346
churn risk,2347
churn risk,2348
churn risk,2349
churn risk,2350
churn risk,2351
churn risk,2352
churn risk,2353
churn risk,2354
churn risk,2355
churn risk,2356
churn risk,2357
churn risk,2358
churn risk,2359
churn risk,2360
churn risk,2361
churn risk,2362
churn risk,2363
churn risk,2364
churn risk,2365
churn risk,2366
churn risk,2367
churn risk,2368
churn risk,2369
churn risk,2370
churn risk,2371
churn risk,2372
churn risk,2373
churn risk,2374
churn risk,2375
churn risk,2376
churn risk,2377
churn risk,2378
churn risk,2379
churn risk,2380
churn risk,2381
churn risk,2382
churn risk,2383
churn risk,2384
churn risk,2385
churn risk,2386
churn risk,2387
churn risk,2388
churn risk,2389
churn risk,2390
churn risk,2391
churn risk,2392
churn risk,2393
churn risk,2394
churn risk,2395
churn risk,2396
churn risk,2397
churn risk,2398
churn risk,2399
churn risk,2400
churn risk,2401
churn risk,2402
churn risk,2403
churn risk,2404
churn risk,2405
churn risk,2406
churn risk,2407
churn risk,2408
churn risk,2409
churn risk,2410
churn risk,2411
churn risk,2412
churn risk,2413
churn risk,2414
churn risk,2415
churn risk,2416
churn risk,2417
churn risk,2418
churn risk,2419
churn risk,2420
churn risk,2421
churn risk,2422
churn risk,2423
churn risk,2424
churn risk,2425
churn risk,2426
churn risk,2427
churn risk,2428
churn risk,2429
churn risk,2430
churn risk,2431
churn risk,2432
churn risk,2433
churn risk,2434
churn risk,2435
churn risk,2436
churn risk,2437
churn risk,2438
churn risk,2439
churn risk,2440
churn risk,2441
churn risk,2442
churn risk,2443
churn risk,2444
churn risk,2445
churn risk,2446
churn risk,2447
churn risk,2448
churn risk,2449
churn risk,2450
churn risk,2451
churn risk,2452
churn risk,2453
churn risk,2454
churn risk,2455
churn risk,2456
churn risk,2457
churn risk,2458
churn risk,2459
churn risk,2460
churn risk,2461
churn risk,2462
churn risk,2463
churn risk,2464
churn risk,2465
churn risk,2466
churn risk,2467
churn risk,2468
churn risk,2469
churn risk,2470
churn risk,2471
churn risk,2472
churn risk,2473
churn risk,2474
churn risk,2475
churn risk,2476
churn risk,2477
churn risk,2478
churn risk,2479
churn risk,2480
churn risk,2481
churn risk,2482
churn risk,2483
churn risk,2484
churn risk,2485
churn risk,2486
churn risk,2487
churn risk,2488
churn risk,2489
churn risk,2490
churn risk,2491
churn risk,2492
churn risk,2493
churn risk,2494
churn risk,2495
churn risk,2496
churn risk,2497
churn risk,2498
churn risk,2499
churn risk,2500
